generation,type,ind,sex_Male,age,race_African_American,priors_count,juv_fel_count,c_charge_degree_F,prediction,fitness
12,bads,12,1,73.01284247,0,7.533752089,20.57235747,1,1,0.010728973
12,bads,17,0,78.42554329,0,6.139584532,11.680409,1,1,0.018353316
12,bads,21,0,79.24791114,0,15.91008659,16.35343372,1,1,0.013077035
12,bads,33,0,70.56195134,0,7.785884715,6.745157162,1,1,0.030580885
12,bads,34,1,79.08862663,0,12.62467133,2.527155728,0,1,0.064976027
12,bads,36,0,70.09630922,1,5.799671724,0.157140277,1,1,0.29882163
12,bads,37,0,99.07906639,0,9.993483379,5.255516353,1,1,0.035725575
12,bads,40,0,71.45767657,1,4.456868548,21.57927067,0,1,0.010283733
12,bads,43,1,76.20752656,0,15.55153386,22.76864782,1,1,0.009597071
12,bads,48,0,57.8956122,0,4.9358198,19.92285008,1,1,0.011192115
12,bads,50,0,94.40089254,0,12.41999485,10.56140088,0,1,0.019407925
12,bads,51,0,67.02263309,0,2.839925529,14.95747964,0,1,0.014722948
12,bads,54,1,80.97331911,0,15.24025406,12.62630925,0,1,0.016630809
12,bads,0,1,92.24772918,0,5.599418561,24.95594446,0,1,0.008826866
12,bads,4,1,97.30097325,1,5.07326956,20.91461302,1,1,0.010478342
12,bads,10,1,95.50001762,1,8.831113156,2.182527723,0,1,0.071430935
12,bads,12,1,62.19371386,0,0.012157641,15.37488325,0,1,0.014512284
12,bads,15,0,84.02606432,1,4.759131495,17.1020011,0,1,0.012767354
12,bads,2,0,75.71847196,1,2.386306847,15.67217605,1,1,0.014063844
13,cfacts,0,0,28.67196258,0,4.294106906,0.111614885,0,0,0.460420628
13,cfacts,1,0,20.73507221,1,7.549156407,0.235434194,1,0,0.304563296
13,cfacts,2,1,6.675554834,1,14.39026838,0.038911645,0,0,0.239115554
13,cfacts,3,1,14.17371964,0,8.435159322,0.166930659,0,0,0.275870587
13,cfacts,4,1,3.35563192,0,9.950053886,0.192238599,1,0,0.229340007
13,cfacts,5,1,41.16881795,1,6.768249208,1.023861393,0,0,0.172960838
13,cfacts,6,0,41.16881795,1,9.84587234,1.023861393,1,0,0.160162475
13,cfacts,7,0,44.41674377,1,9.84587234,1.032226549,0,0,0.151142927
13,cfacts,8,0,44.41674377,1,9.950053886,1.023861393,1,0,0.155555447
13,cfacts,9,1,25.15434169,0,14.29206931,0.912699711,0,0,0.138902123
13,cfacts,10,0,26.34382541,0,21.21510799,1.141580447,0,0,0.106996883
13,cfacts,11,0,44.41674377,1,22.58944156,1.032226549,0,0,0.117243152
13,cfacts,12,0,55.61932146,1,6.635175551,1.141580447,0,0,0.138941872
13,cfacts,13,1,73.06238196,1,21.06699424,1.361527894,0,0,0.090335632
13,cfacts,14,1,64.66925041,1,22.05517092,1.094871244,0,0,0.104032169
13,cfacts,15,1,14.28555061,0,21.21510799,1.462203083,0,0,0.089185168
13,cfacts,16,0,9.725414013,0,21.94594702,1.628492092,0,0,0.080287449
13,cfacts,17,1,21.84819386,1,6.768249208,1.286429201,1,0,0.1325155
13,cfacts,18,0,66.01305347,0,22.05517092,1.201902404,0,0,0.095376842
13,cfacts,19,1,63.34520118,1,21.06699424,1.364410524,0,0,0.094553573
13,cfacts,20,1,65.21412728,1,14.71172837,1.59961084,1,0,0.094489197
13,cfacts,21,1,14.28555061,1,19.90992302,1.462203083,0,0,0.092165649
13,cfacts,22,1,41.16881795,1,6.768249208,2.353366644,1,0,0.087412182
13,cfacts,23,0,19.64516436,0,21.94594702,1.581997103,0,0,0.085218558
13,cfacts,24,0,93.94692397,1,22.09506701,1.281695472,1,0,0.083592096
13,cfacts,25,1,2.366816771,0,23.49110103,1.498952503,0,0,0.081060328
13,cfacts,26,1,6.828548704,0,14.34996971,1.929436124,1,0,0.080313827
13,cfacts,27,1,69.45209434,0,24.27046383,1.628600662,1,0,0.079791209
13,cfacts,28,0,27.88660195,1,24.48016309,1.977650267,1,0,0.076419855
13,cfacts,29,1,82.93783278,1,20.42268255,1.813391927,1,0,0.075182771
13,cfacts,30,1,48.14966294,1,3.574744753,2.971547058,0,0,0.07042436
13,cfacts,31,0,26.34382541,0,24.22845051,1.141580447,0,0,0.102057258
13,cfacts,32,1,19.02202029,1,18.06821886,2.872555604,0,0,0.060584077
13,cfacts,33,0,60.04598141,0,24.06953389,2.797435932,1,0,0.05780317
13,cfacts,34,1,21.03249114,0,14.59566705,3.259792386,0,0,0.056359581
13,cfacts,35,0,5.831259848,1,6.643114764,3.476675729,0,0,0.05466898
13,cfacts,36,1,25.98351779,1,24.99485477,3.238094278,1,0,0.053711842
13,cfacts,37,0,27.50709592,0,2.482692886,4.082125668,0,0,0.051660846
13,cfacts,38,0,1.495998018,0,24.84089275,3.026214398,0,0,0.051433236
13,cfacts,39,1,19.33256807,1,12.27411132,3.775035765,0,0,0.051087883
13,cfacts,40,0,36.97471653,0,14.29206931,0.912699711,0,0,0.148149869
13,cfacts,41,0,1.474102335,1,19.02274321,3.31015866,0,0,0.050896237
13,cfacts,42,0,38.75756962,0,21.78842493,3.623342291,0,0,0.05086811
13,cfacts,43,0,37.12347684,1,17.07648979,0.482910776,1,0,0.202275313
13,cfacts,44,1,14.7232141,0,22.64997487,10.85408163,1,0,0.019088373
13,cfacts,45,0,4.14910493,0,18.83064599,13.61384771,0,0,0.015434342
13,cfacts,46,1,65.21412728,1,5.674708765,1.59961084,0,0,0.106459141
13,cfacts,47,1,44.41674377,1,9.84587234,0.85260475,0,0,0.176597432
13,cfacts,48,0,76.96388748,0,22.20857217,24.51009714,1,0,0.00884691
13,cfacts,0,0,77.49496602,1,18.30872779,6.929347005,1,0,0.028343465
13,cfacts,1,0,28.5507892,1,21.10648043,6.604788382,0,0,0.030317321
13,cfacts,2,1,97.70109413,1,11.08171398,1.987191984,0,0,0.073549596
13,cfacts,3,0,13.02656185,0,2.121814162,20.67728302,1,0,0.010799075
13,cfacts,4,1,47.39271096,0,20.97559736,15.81396416,0,0,0.013659991
13,cfacts,5,0,72.88710977,0,24.95887947,0.507756118,1,0,0.123901867
13,cfacts,6,0,44.01907984,0,11.96377131,1.48018971,1,0,0.112661368
13,cfacts,7,0,51.44907981,1,13.37025794,8.464421992,1,0,0.025057366
13,cfacts,8,0,47.48157201,1,21.98876069,7.653352293,1,0,0.026708098
13,cfacts,9,0,5.361307361,1,23.84442292,21.86904431,0,0,0.009853914
13,cfacts,10,0,32.14823774,1,6.343978234,14.23651198,1,0,0.015661305
13,cfacts,11,1,8.291343439,0,3.1835664,2.340478943,1,0,0.080002674
13,cfacts,14,1,40.71616214,0,21.5491929,9.386907935,1,0,0.022412178
13,cfacts,16,0,65.71192324,1,14.77968205,3.991925333,1,0,0.047019737
13,cfacts,17,1,41.32735428,1,18.12408341,21.26418514,1,0,0.01041575
13,cfacts,18,0,13.38979466,0,20.17329876,4.552100456,0,0,0.040310241
13,cfacts,19,1,48.25971011,0,12.75534642,7.77511041,1,0,0.027300208
13,cfacts,20,1,19.24369567,0,1.674850774,17.74422565,0,0,0.012601033
13,cfacts,21,1,41.94844279,1,21.20452367,0.227694266,0,0,0.222167284
13,cfacts,22,1,88.07517735,1,11.10171243,14.39657795,0,0,0.014821889
13,cfacts,23,1,27.58876837,1,15.02716872,4.489796102,0,0,0.044074748
13,cfacts,24,0,43.37083224,0,5.929956233,20.97882251,0,0,0.010691285
13,cfacts,25,0,3.148061969,1,18.50799186,15.70801596,0,0,0.013549586
13,cfacts,26,1,89.40300312,0,21.20796085,15.9045987,0,0,0.013187743
13,cfacts,27,1,7.953298475,1,0.545289556,11.27143347,1,0,0.019575461
13,cfacts,28,0,63.44633591,0,20.87759605,12.5498558,1,0,0.016742797
13,cfacts,29,1,97.14258253,1,16.9149375,24.26564037,0,0,0.008924339
13,cfacts,31,1,3.095835215,0,15.3568737,15.0657058,0,0,0.014180681
13,cfacts,32,1,27.02071102,0,8.610119957,20.33492032,0,0,0.010947488
13,cfacts,33,0,10.77060449,1,11.37383277,18.22516407,0,0,0.011995682
13,cfacts,34,1,40.55103028,0,20.84279139,2.836895042,1,0,0.063267623
13,cfacts,36,1,16.72002632,1,17.22226537,2.914376517,1,0,0.060549042
13,cfacts,38,1,34.89379937,1,22.48911155,21.42084704,1,0,0.010262428
13,cfacts,39,1,39.91655836,1,3.341090422,12.99266567,0,0,0.017348533
13,cfacts,40,0,29.72227641,0,0.273276373,1.042392506,1,0,0.184331395
13,cfacts,41,0,28.65497448,0,5.026188575,18.46833622,1,0,0.012114785
13,cfacts,42,0,41.99900706,0,23.7004034,5.127737418,0,0,0.037480285
13,cfacts,43,1,41.02480778,0,13.27544725,2.616836044,0,0,0.071957552
13,cfacts,44,0,51.51703912,1,17.02097791,9.014903705,1,0,0.023325318
13,cfacts,46,0,11.17712545,1,17.01198412,18.36550627,1,0,0.011815198
13,cfacts,47,1,9.302191258,0,16.75939648,23.78482222,0,0,0.009207485
13,cfacts,48,1,15.54304098,0,4.649737066,7.556542991,0,0,0.028278988
13,cfacts,49,0,9.617729867,1,4.779337414,22.40961376,0,0,0.009923872
13,cfacts,50,0,16.26306097,1,18.56380078,13.18072356,1,0,0.016158183
13,cfacts,0,1,59.5953718,0,23.28023047,3.577420537,1,0,0.048998336
13,cfacts,1,1,4.280425628,1,0.155935774,21.78973854,0,0,0.010259707
13,cfacts,2,1,85.225981,0,21.96141429,10.42709146,1,0,0.019395745
13,cfacts,6,0,2.883620441,1,3.558667459,14.6248814,1,0,0.015001425
13,cfacts,0,1,63.05357141,1,9.086808405,15.42630264,1,0,0.014243762
13,cfacts,1,0,27.70943469,1,9.434233899,6.253074529,1,0,0.033819852
13,cfacts,2,1,17.78921594,1,8.885774513,6.560724325,0,0,0.031896853
13,bads,12,1,76.03151258,0,4.848388291,2.358515012,0,1,0.07504844
13,bads,13,1,47.75896509,0,7.611597049,16.03765603,0,1,0.013850513
13,bads,15,1,76.09289362,0,18.47060947,23.51855752,1,1,0.009266439
13,bads,30,0,91.31141264,0,15.93780332,17.78139742,1,1,0.011996266
13,bads,35,0,45.27424026,0,6.779479817,24.70772907,1,1,0.009096538
13,bads,37,1,77.45380699,1,9.324644477,19.1048232,1,1,0.01147982
13,bads,45,0,70.88991996,1,0.098247062,20.22375885,1,1,0.011055663
13,bads,3,0,85.89745378,1,4.209049651,9.066916008,0,1,0.023183038
13,bads,4,0,81.36431617,0,5.056442769,6.136590183,1,1,0.033126766
13,bads,5,1,83.92460423,0,5.517882575,22.62276086,1,1,0.009760359
14,cfacts,0,0,28.67196258,0,4.294106906,0.111614885,0,0,0.460420628
14,cfacts,1,0,14.17371964,1,7.549156407,0.166930659,1,0,0.300732241
14,cfacts,2,1,20.73507221,0,8.435159322,0.235434194,0,0,0.279091004
14,cfacts,3,1,6.675554834,1,14.39026838,0.192238599,0,0,0.206021529
14,cfacts,4,1,3.35563192,0,9.950053886,0.038911645,1,0,0.271108877
14,cfacts,5,0,37.12347684,1,17.07648979,0.482910776,1,0,0.202275313
14,cfacts,6,0,41.16881795,1,6.768249208,1.023861393,0,0,0.16811463
14,cfacts,7,0,41.16881795,1,9.84587234,1.023861393,1,0,0.160162475
14,cfacts,8,1,21.84819386,1,6.768249208,1.286429201,1,0,0.1325155
14,cfacts,9,0,55.61932146,1,6.635175551,1.141580447,0,0,0.138941872
14,cfacts,10,0,44.01907984,0,14.29206931,1.48018971,1,0,0.108393157
14,cfacts,11,0,44.41674377,1,6.635175551,1.032226549,0,0,0.163018496
14,cfacts,12,1,21.84819386,1,5.674708765,1.286429201,0,0,0.132471483
14,cfacts,13,0,26.34382541,0,22.58944156,1.141580447,0,0,0.104685977
14,cfacts,14,1,14.28555061,0,11.96377131,1.462203083,0,0,0.101793167
14,cfacts,15,1,41.16881795,1,6.768249208,2.353366644,0,0,0.086156987
14,cfacts,16,1,14.28555061,0,21.21510799,1.462203083,0,0,0.089185168
14,cfacts,17,0,26.34382541,0,24.22845051,1.141580447,1,0,0.103823244
14,cfacts,18,0,66.01305347,0,22.05517092,1.201902404,0,0,0.095376842
14,cfacts,19,1,65.21412728,1,14.71172837,1.59961084,1,0,0.094489197
14,cfacts,20,1,14.28555061,1,19.90992302,1.462203083,0,0,0.092165649
14,cfacts,21,1,14.28555061,0,21.21510799,1.462203083,0,0,0.089185168
14,cfacts,22,1,41.16881795,1,6.768249208,2.353366644,1,0,0.087412182
14,cfacts,23,0,19.64516436,0,21.94594702,1.581997103,0,0,0.085218558
14,cfacts,24,0,93.94692397,1,22.09506701,1.281695472,1,0,0.083592096
14,cfacts,25,1,2.366816771,0,23.49110103,1.498952503,0,0,0.081060328
14,cfacts,26,1,6.828548704,0,14.34996971,1.929436124,1,0,0.080313827
14,cfacts,27,0,9.725414013,0,21.94594702,1.628492092,0,0,0.080287449
14,cfacts,28,1,8.291343439,0,3.1835664,2.340478943,1,0,0.080002674
14,cfacts,29,1,69.45209434,0,24.27046383,1.628600662,1,0,0.079791209
14,cfacts,30,0,27.88660195,1,24.48016309,1.977650267,1,0,0.076419855
14,cfacts,31,1,82.93783278,1,20.42268255,1.813391927,1,0,0.075182771
14,cfacts,32,1,97.70109413,1,11.08171398,1.987191984,0,0,0.073549596
14,cfacts,33,1,41.02480778,0,13.27544725,2.616836044,0,0,0.071957552
14,cfacts,34,1,48.14966294,1,3.574744753,2.971547058,0,0,0.07042436
14,cfacts,35,1,40.55103028,0,20.84279139,2.836895042,1,0,0.063267623
14,cfacts,36,1,19.02202029,1,18.06821886,2.872555604,0,0,0.060584077
14,cfacts,37,0,60.04598141,0,24.06953389,2.797435932,1,0,0.05780317
14,cfacts,38,1,21.03249114,0,14.59566705,3.259792386,0,0,0.056359581
14,cfacts,39,0,5.831259848,1,6.643114764,3.476675729,0,0,0.05466898
14,cfacts,40,1,25.98351779,1,24.99485477,3.238094278,1,0,0.053711842
14,cfacts,41,1,65.21412728,1,15.69885854,1.59961084,1,0,0.093184438
14,cfacts,42,0,25.63550134,1,18.87609322,6.444154128,0,0,0.031154816
14,cfacts,43,0,44.41674377,0,23.90133889,6.559997979,1,0,0.030353183
14,cfacts,44,1,22.31506192,1,2.441814333,8.996761881,0,0,0.02449718
14,cfacts,45,1,12.43770281,1,3.76646373,1.023861393,0,0,0.151460414
14,cfacts,46,1,66.01305347,0,23.1570831,1.201902404,0,0,0.095388221
14,cfacts,47,0,76.90024019,1,22.05517092,17.24034992,0,0,0.012321952
14,cfacts,48,0,41.16881795,1,23.26244933,24.84255131,1,0,0.008879702
14,cfacts,0,1,38.00792031,1,15.53376135,22.13424889,1,0,0.010064201
14,cfacts,2,0,22.47382267,0,19.06339958,10.5029942,0,0,0.019904204
14,cfacts,4,0,90.26263497,1,18.58463537,0.009826407,0,0,0.171291934
14,cfacts,5,1,33.45903383,1,14.74255242,19.57393586,1,0,0.011329815
14,cfacts,6,0,6.36615032,1,0.149806111,18.52149293,1,0,0.012042443
14,cfacts,8,0,54.90451163,1,6.461026102,1.714897239,1,0,0.105495165
14,cfacts,10,1,94.62013178,1,17.05382739,0.036526504,1,0,0.17796946
14,cfacts,12,0,52.0377583,1,12.95313087,6.407367427,1,0,0.032400464
14,cfacts,14,0,43.77497736,1,10.65157365,15.17857464,0,0,0.01455938
14,cfacts,15,1,24.97286042,0,19.23428969,22.46422038,1,0,0.00978384
14,cfacts,18,1,5.938350881,1,18.96741274,2.950897545,0,0,0.056605534
14,cfacts,20,0,33.51329963,0,4.491985484,21.58254131,0,0,0.01041433
14,cfacts,21,1,86.00975703,1,23.54098811,21.69428533,0,0,0.009881277
14,cfacts,22,0,24.29319266,1,19.97678299,23.85337038,1,0,0.009221465
14,cfacts,24,1,13.02473828,0,19.54255821,22.76806383,1,0,0.009596044
14,cfacts,26,1,13.60123848,1,22.62864275,6.909106596,1,0,0.028577884
14,cfacts,27,0,64.79130411,0,21.23946549,17.24990884,1,0,0.012430961
14,cfacts,28,1,22.55733406,0,15.93077345,20.87426566,1,0,0.01054039
14,cfacts,30,0,18.41940963,1,1.83025276,5.281312195,1,0,0.040562245
14,cfacts,32,1,50.59902304,1,22.19635541,9.305058243,0,0,0.022285506
14,cfacts,35,1,55.65422719,0,11.49662738,19.95978746,1,0,0.011085017
14,cfacts,37,0,22.83438447,0,21.87480025,10.12545122,0,0,0.020412441
14,cfacts,38,0,57.57480922,1,19.59213885,9.033374877,1,0,0.022907148
14,cfacts,39,0,26.38394197,0,3.261997286,16.0925634,0,0,0.013859091
14,cfacts,40,0,29.94598889,0,8.03848531,4.701601662,0,0,0.043901844
14,cfacts,42,1,22.82555967,1,9.669515017,7.620092811,1,0,0.028026083
14,cfacts,43,0,61.8980295,1,16.33435732,0.281115774,1,0,0.198262526
14,cfacts,44,1,29.95679609,0,6.51336268,24.71409572,0,0,0.009085607
14,cfacts,45,0,18.60414141,0,19.09644577,19.62375051,0,0,0.011060875
14,cfacts,46,0,89.87199327,1,24.12996491,24.62654706,0,0,0.008733227
14,cfacts,47,0,43.58224532,1,15.27996243,23.72211623,0,0,0.009363166
14,cfacts,49,1,41.47200724,0,18.32240979,7.459170885,0,0,0.027859715
14,cfacts,50,1,1.058802544,0,6.600354055,22.35686389,0,0,0.009876012
14,cfacts,1,0,53.3516844,0,19.76064026,16.07310863,0,0,0.013398225
14,cfacts,2,0,73.21300728,1,11.84597944,8.124880263,0,0,0.025320999
14,cfacts,3,0,20.75876536,0,1.63260819,8.822742168,0,0,0.024782196
14,cfacts,4,0,19.61780188,0,15.30767979,9.481699555,1,0,0.022131556
14,cfacts,6,1,19.20017895,0,9.500869595,5.088783828,1,0,0.040127239
14,cfacts,7,1,19.77229766,1,4.819489896,24.19684612,0,0,0.009267172
14,cfacts,8,0,9.922083475,1,16.01192167,6.506879831,0,0,0.030523551
14,cfacts,9,0,75.95588918,1,20.47314911,12.26689129,0,0,0.016926584
14,cfacts,10,1,8.818067774,0,21.46357634,6.417469203,1,0,0.030230563
14,cfacts,11,0,88.89768775,1,19.29521678,11.93577661,0,0,0.017204122
14,cfacts,12,1,87.05535407,1,13.66518713,9.981662063,1,0,0.020708489
14,cfacts,13,0,16.12618637,0,13.895621,9.369481332,0,0,0.022306814
14,cfacts,16,1,88.89968633,1,13.98124804,20.18945049,1,0,0.010734553
14,cfacts,17,1,7.22745334,0,17.44135784,11.2750188,1,0,0.01857322
14,cfacts,1,0,66.8905372,1,17.81999871,10.71779722,1,0,0.019510642
14,cfacts,3,0,14.2655776,0,24.39703438,10.25390765,1,0,0.019915913
14,cfacts,0,0,48.80064068,1,22.58819955,13.431847,0,0,0.01585163
14,cfacts,1,0,12.67597796,1,4.425837232,8.204360258,0,0,0.026098695
14,bads,1,0,57.35006928,1,5.188135466,19.0605026,1,1,0.011707803
14,bads,3,1,67.73826504,0,17.10430141,18.29631779,1,1,0.011849018
14,bads,7,1,93.9413089,0,2.841369027,9.452785743,1,1,0.022285176
14,bads,9,1,83.17788592,0,18.96531844,10.75599335,1,1,0.019068601
14,bads,11,1,87.4870002,0,4.049829947,3.369580531,1,1,0.055355401
14,bads,13,1,97.73106728,1,0.482754837,0.940566417,1,1,0.137847077
14,bads,16,0,86.82287938,1,3.501660672,10.178929,0,1,0.020855417
14,bads,17,0,88.20211452,0,13.75115133,17.45635603,1,1,0.012278249
14,bads,19,0,73.67837519,0,17.34361915,23.39011446,1,1,0.009326165
14,bads,23,0,58.03025448,1,4.604691318,24.22851647,0,1,0.00924465
14,bads,25,1,88.33300846,1,6.443613056,23.96224753,0,1,0.009200244
14,bads,29,0,75.66392935,0,16.35031473,23.87903034,1,1,0.009147314
14,bads,31,1,75.82850311,1,8.394985258,21.26154314,0,1,0.010362567
14,bads,33,0,70.86861141,0,7.797022019,15.17278494,0,1,0.014324779
14,bads,34,1,52.06078219,0,7.472260449,8.696408367,0,1,0.024852129
14,bads,36,1,60.44322161,0,4.670834324,0.680279633,0,1,0.194830974
14,bads,41,0,49.90233814,0,3.698567724,16.53481849,0,1,0.013500978
14,bads,48,0,94.29275663,1,8.299648561,11.95199802,0,1,0.017597196
14,bads,0,1,84.90541601,0,16.32102824,9.900562893,1,1,0.020666558
14,bads,5,1,58.3826684,0,5.995861848,21.15916181,1,1,0.010550391
14,bads,14,0,96.73941404,1,5.075080787,7.487847963,0,1,0.027091781
14,bads,15,1,34.09277702,1,0.379875786,0.549321791,0,1,0.346472108
14,bads,0,1,43.69100316,0,5.991394496,12.51225546,1,1,0.017815316
14,bads,2,1,58.77796068,0,0.576397831,19.87454168,0,1,0.011295795
14,bads,0,1,54.81561303,0,10.50777207,0.843503319,1,1,0.159641007
14,bads,1,1,72.86294315,1,2.607809134,11.83033907,0,1,0.018465105
15,cfacts,0,0,28.67196258,0,4.294106906,0.111614885,0,0,0.460420628
15,cfacts,1,0,20.73507221,1,8.435159322,0.235434194,1,0,0.292706286
15,cfacts,2,1,14.17371964,0,7.549156407,0.166930659,0,0,0.286378372
15,cfacts,3,1,6.675554834,1,9.950053886,0.192238599,1,0,0.248716469
15,cfacts,4,1,3.35563192,0,14.39026838,0.038911645,0,0,0.221152132
15,cfacts,5,0,61.8980295,1,17.07648979,0.482910776,1,0,0.165580338
15,cfacts,6,0,37.12347684,1,16.33435732,0.281115774,1,0,0.253279325
15,cfacts,7,1,94.62013178,1,17.05382739,1.023861393,0,0,0.098897345
15,cfacts,8,0,41.16881795,1,9.84587234,1.023861393,1,0,0.160162475
15,cfacts,9,0,44.41674377,1,6.635175551,1.032226549,0,0,0.163018496
15,cfacts,10,1,21.84819386,1,6.768249208,1.286429201,1,0,0.1325155
15,cfacts,11,1,12.43770281,1,3.76646373,1.023861393,0,0,0.151460414
15,cfacts,12,1,21.84819386,1,5.674708765,1.286429201,0,0,0.132471483
15,cfacts,13,1,26.34382541,0,24.22845051,1.141580447,1,0,0.105651423
15,cfacts,14,0,54.90451163,1,6.461026102,1.714897239,1,0,0.105495165
15,cfacts,15,0,26.34382541,1,24.22845051,1.59961084,1,0,0.087169581
15,cfacts,16,1,14.28555061,0,11.96377131,1.201902404,0,0,0.115162706
15,cfacts,17,1,66.01305347,0,23.1570831,1.201902404,0,0,0.095388221
15,cfacts,18,1,66.01305347,0,22.05517092,1.201902404,0,0,0.096917455
15,cfacts,19,1,41.16881795,1,6.768249208,1.59961084,1,0,0.122886891
15,cfacts,20,1,14.28555061,1,21.21510799,1.59961084,1,0,0.087097933
15,cfacts,21,1,14.28555061,0,21.21510799,1.462203083,0,0,0.089185168
15,cfacts,22,1,14.28555061,0,21.21510799,1.462203083,0,0,0.089185168
15,cfacts,23,1,41.16881795,1,6.768249208,2.353366644,1,0,0.087412182
15,cfacts,24,0,19.64516436,0,21.94594702,1.581997103,0,0,0.085218558
15,cfacts,25,0,93.94692397,1,22.09506701,1.281695472,1,0,0.083592096
15,cfacts,26,1,6.828548704,0,14.34996971,1.929436124,1,0,0.080313827
15,cfacts,27,1,8.291343439,0,3.1835664,2.340478943,1,0,0.080002674
15,cfacts,28,1,69.45209434,0,24.27046383,1.628600662,1,0,0.079791209
15,cfacts,29,0,27.88660195,1,24.48016309,1.977650267,1,0,0.076419855
15,cfacts,30,1,97.70109413,1,11.08171398,1.987191984,0,0,0.073549596
15,cfacts,31,1,41.02480778,0,13.27544725,2.616836044,0,0,0.071957552
15,cfacts,32,1,48.14966294,1,3.574744753,2.971547058,0,0,0.07042436
15,cfacts,33,1,62.23467419,1,17.16507918,0.036526504,1,0,0.253307949
15,cfacts,34,1,40.55103028,0,20.84279139,2.836895042,1,0,0.063267623
15,cfacts,35,1,19.02202029,1,18.06821886,2.872555604,0,0,0.060584077
15,cfacts,36,0,60.04598141,0,24.06953389,2.797435932,1,0,0.05780317
15,cfacts,37,1,21.03249114,0,14.59566705,3.259792386,0,0,0.056359581
15,cfacts,38,0,5.831259848,1,6.643114764,3.476675729,0,0,0.05466898
15,cfacts,39,1,25.98351779,1,24.99485477,3.238094278,1,0,0.053711842
15,cfacts,40,0,29.94598889,0,8.03848531,4.701601662,0,0,0.043901844
15,cfacts,41,1,14.28555061,0,2.087867744,1.462203083,0,0,0.1198854
15,cfacts,42,1,7.093231823,1,18.72916239,13.31777915,1,0,0.015917303
15,cfacts,43,0,36.16608906,1,5.803440729,14.58142195,1,0,0.015367528
15,cfacts,44,0,30.77133604,0,18.58672904,19.34586383,0,0,0.011301915
15,cfacts,45,0,44.01907984,0,14.29206931,21.38279859,1,0,0.010370592
15,cfacts,46,1,91.1489316,1,14.62895375,23.09898049,0,0,0.009408578
15,cfacts,0,0,17.43815454,0,22.71385607,5.032364568,0,0,0.036924626
15,cfacts,1,0,78.17700436,1,12.73182219,20.25316403,0,0,0.010750007
15,cfacts,2,0,38.906016,1,24.91634298,20.45752835,1,0,0.010690147
15,cfacts,3,0,83.69886906,0,24.47518396,1.009086431,1,0,0.092951477
15,cfacts,4,0,52.81725854,0,12.58308595,15.09949188,0,0,0.014437172
15,cfacts,6,0,44.25060329,1,8.90676524,4.49569984,0,0,0.046207727
15,cfacts,7,1,35.01351707,0,19.53322142,10.06816089,0,0,0.021014678
15,cfacts,9,1,18.33295049,1,14.11341828,1.836848104,0,0,0.087639411
15,cfacts,10,1,64.0684856,1,16.4423939,13.90882079,1,0,0.015452462
15,cfacts,11,0,5.955284547,1,14.79790427,11.10252864,1,0,0.01895566
15,cfacts,14,1,13.20366385,1,4.37703576,18.89703331,0,0,0.011769797
15,cfacts,15,0,88.34855259,1,19.34980064,16.15527096,0,0,0.01305613
15,cfacts,16,0,9.081577527,0,4.27882425,14.57914625,0,0,0.015019894
15,cfacts,22,0,22.15827993,1,11.65758404,13.77181983,1,0,0.015839333
15,cfacts,23,1,30.18893632,1,5.660932364,12.81027099,1,0,0.017410789
15,cfacts,24,1,83.35173167,1,18.31979973,9.423949902,0,0,0.02149696
15,cfacts,25,1,9.049600428,1,24.93085732,0.990337254,1,0,0.103706916
15,cfacts,26,1,58.73390753,1,15.68887396,21.66280326,1,0,0.010173294
15,cfacts,27,0,88.54785919,1,14.24292549,8.707498244,0,0,0.023145666
15,cfacts,28,0,8.20148996,0,19.66501879,15.27818459,1,0,0.01392175
15,cfacts,29,0,17.00164918,1,1.407742057,15.77497994,1,0,0.014156155
15,cfacts,30,1,10.3496731,0,10.36597926,17.63419751,0,0,0.012400067
15,cfacts,31,0,10.6535806,1,9.149986254,14.65036988,0,0,0.014842725
15,cfacts,32,1,80.24177537,1,24.92971973,17.56365225,0,0,0.012046525
15,cfacts,34,0,22.36905111,0,17.69206602,24.58672379,1,0,0.008962203
15,cfacts,35,0,43.07776723,1,9.390144107,18.95484618,0,0,0.011764178
15,cfacts,36,1,57.67345226,1,20.53783478,18.74420032,1,0,0.011603388
15,cfacts,39,0,35.963757,1,8.281195907,20.81949408,1,0,0.010777474
15,cfacts,40,1,39.17889569,0,8.838150454,17.99780867,0,0,0.012418564
15,cfacts,41,1,16.25640411,0,18.4354003,16.06032678,0,0,0.013395396
15,cfacts,42,1,4.19627833,1,22.28568182,24.35597121,1,0,0.008938781
15,cfacts,44,1,46.00784194,1,4.238103419,12.82402982,1,0,0.017486075
15,cfacts,46,0,44.84219575,1,19.17103397,5.069311734,0,0,0.038870745
15,cfacts,47,0,9.490371315,0,13.6233297,15.0831813,1,0,0.014285402
15,cfacts,48,0,38.6002059,1,13.09386405,5.712318072,1,0,0.036790489
15,cfacts,49,0,61.78588062,1,17.0221514,7.287898218,0,0,0.027772187
15,cfacts,51,0,49.82886716,1,22.25568833,12.56010931,0,0,0.016872154
15,cfacts,52,1,24.55516422,0,2.883388895,3.030087507,1,0,0.06836059
15,cfacts,0,1,41.27153149,0,9.617639697,22.85961477,0,0,0.009798917
15,cfacts,1,1,14.55804398,0,11.22736694,21.27343927,0,0,0.010362738
15,cfacts,2,0,14.85625946,1,6.756990285,12.51945161,0,0,0.017403881
